ID,KWAAD,DEPRE,DROOV,ANGST,ONTSP,BLIJ
60,1,1,1,1,80,78
60,1,1,1,1,100,59
60,1,1,1,1,69,100
60,1,1,1,1,80,81
60,1,1,1,1,100,100
60,1,1,1,1,80,70
60,47,23,59,1,79,61
60,1,1,1,50,100,81
60,1,1,1,1,80,85
60,1,1,1,1,100,83
60,1,1,1,1,100,100
60,1,1,1,1,84,74
60,1,1,1,1,41,100
60,1,1,1,1,81,68
60,60,1,1,1,63,42
60,1,1,1,1,59,81
60,1,1,1,1,72,100
60,1,1,1,1,64,76
60,1,1,1,1,59,79
60,1,1,1,1,100,61
60,1,1,1,1,69,80
60,1,1,1,1,62,72
60,48,1,2,1,72,24
60,42,1,1,1,20,22
61,11,11,12,12,69,67
61,19,9,11,10,66,73
61,9,10,6,11,59,75
61,4,10,9,1,81,85
61,3,9,9,12,90,83
61,23,7,8,8,61,61
61,35,12,11,13,63,42
61,35,8,9,7,68,75
61,7,7,21,6,75,62
61,7,8,6,7,74,94
61,2,6,5,2,78,73
61,6,9,7,7,84,79
61,6,2,6,6,72,96
61,6,1,3,2,81,75
61,3,2,15,5,63,49
61,8,3,6,4,49,61
61,4,3,1,1,83,64
61,2,4,5,3,73,75
61,6,5,5,4,75,68
61,5,1,6,5,85,84
61,3,5,1,6,82,83
61,4,6,1,7,82,79
61,1,2,5,3,69,78
61,5,5,5,1,64,54
61,4,3,15,1,75,60
61,1,6,12,5,76,61
61,1,1,11,1,92,75
61,4,8,1,1,85,57
61,4,14,19,12,53,51
61,5,4,7,5,66,66
61,6,1,3,5,54,63
61,5,5,5,5,67,76
61,6,3,6,3,69,68
61,6,6,1,5,66,69
61,7,2,2,3,54,63
61,4,4,3,2,27,69
61,5,4,5,5,42,60
61,4,4,25,1,50,50
61,3,5,21,29,32,53
61,6,3,17,30,27,47
61,1,1,1,5,43,47
61,5,1,1,5,68,80
61,7,4,3,1,57,76
61,4,5,2,3,66,60
61,9,3,4,1,59,55
61,42,1,21,27,14,42
61,1,5,5,2,71,85
62,9,12,25,22,31,21
62,1,3,1,1,21,24
62,9,1,25,1,32,29
62,76,1,46,39,6,1
62,1,1,1,1,88,82
62,1,4,1,1,79,21
62,1,1,1,1,92,65
62,1,1,1,1,64,69
62,1,1,1,1,85,78
62,1,1,1,1,78,72
62,1,1,1,1,75,49
62,1,1,1,1,68,68
62,27,7,60,1,26,36
62,1,1,1,1,50,37
62,1,1,13,1,48,22
62,1,1,1,26,25,40
62,1,1,1,1,58,51
62,1,1,1,1,91,62
62,1,1,1,3,75,72
62,16,1,19,1,43,26
62,1,1,1,1,90,68
62,1,1,1,1,86,61
62,1,1,1,1,79,52
62,1,1,1,1,75,10
62,1,3,13,18,19,43
62,1,1,33,24,26,12
62,13,1,1,1,77,70
62,32,1,5,1,44,56
62,7,1,1,59,15,26
62,1,1,1,1,62,65
62,33,12,1,1,17,26
62,69,33,57,56,25,25
62,1,6,1,1,17,16
62,3,1,1,1,57,49
62,24,1,1,8,16,54
62,1,2,5,4,40,46
62,1,1,1,1,55,75
62,5,1,1,3,57,35
62,1,1,13,21,21,56
62,1,1,2,1,68,83
62,1,1,1,4,61,54
62,1,1,1,1,68,70
62,1,1,1,1,78,80
62,33,3,44,1,69,26
62,1,1,3,1,85,86
62,50,11,33,24,26,19
62,81,1,1,1,30,29
62,1,1,1,1,75,68
62,1,1,1,1,100,100
62,59,1,34,13,19,30
62,9,1,11,17,89,47
62,1,1,5,1,75,26
62,12,10,16,16,47,55
62,1,1,11,4,61,24
62,21,1,10,11,41,75
62,8,1,25,30,25,54
62,1,1,1,1,73,78
62,5,2,8,5,58,64
63,10,9,18,16,44,54
63,9,12,9,12,73,62
63,13,11,12,20,30,59
63,12,14,10,15,68,61
63,16,14,12,23,71,56
63,6,10,10,10,82,64
63,7,8,9,9,83,76
63,10,9,13,12,70,71
63,13,36,49,12,55,52
63,13,10,12,11,52,49
63,11,11,16,12,60,47
63,12,11,12,9,68,60
63,8,12,20,7,62,56
63,26,34,35,13,49,36
63,18,26,29,15,42,47
63,12,24,33,12,59,55
63,11,12,28,11,49,48
63,19,14,19,13,66,50
63,17,14,22,13,29,41
63,17,14,14,17,61,64
63,74,73,69,16,11,16
63,18,20,18,15,25,48
63,16,15,18,12,42,48
63,16,29,14,12,30,43
63,16,13,13,18,21,40
63,14,16,13,15,40,58
63,16,13,16,14,39,50
63,12,12,13,15,39,42
63,12,16,12,12,61,62
63,10,14,17,12,46,64
63,38,49,73,40,28,22
63,18,19,19,17,52,54
63,14,19,25,15,57,54
63,16,13,19,17,45,34
63,13,17,18,14,54,40
63,13,15,11,14,89,67
63,12,13,14,12,82,77
63,9,13,22,13,50,53
63,12,15,16,16,56,55
63,1,12,6,9,62,66
63,17,9,13,15,63,70
63,14,12,10,11,52,62
63,13,19,10,13,71,52
63,16,17,20,19,79,59
63,16,9,15,10,54,62
63,12,15,12,16,60,62
63,7,11,9,12,78,87
63,9,9,12,15,39,61
63,12,10,17,9,61,66
63,14,13,12,14,35,52
63,12,14,10,9,39,60
63,13,11,13,10,78,68
63,9,12,9,10,47,66
63,11,14,10,9,51,57
63,10,9,11,11,60,60
63,9,12,8,8,55,68
64,2,16,10,1,31,57
64,1,1,23,1,32,73
64,2,7,55,1,30,36
64,1,3,1,1,92,70
64,1,9,2,1,82,75
64,1,2,6,1,86,79
64,1,9,5,6,53,76
64,7,45,13,9,9,54
64,34,19,44,1,29,44
64,4,1,7,9,85,75
64,1,1,3,1,54,77
64,29,27,41,11,51,38
64,4,7,1,3,61,62
64,1,8,9,8,14,62
64,5,2,3,7,59,62
64,7,5,2,5,61,68
64,5,4,5,6,52,74
64,5,5,7,5,82,62
64,10,2,8,11,78,52
64,5,6,5,7,62,76
64,1,7,1,1,63,75
64,4,7,7,5,72,68
64,5,6,8,6,82,72
64,4,8,3,3,58,73
64,7,5,4,6,57,66
64,11,1,7,5,56,55
64,32,11,8,9,56,66
64,5,5,8,4,61,61
64,7,10,7,8,61,54
64,7,7,5,5,29,64
64,6,6,1,6,27,73
64,4,8,5,12,40,61
64,5,4,3,8,33,64
64,6,5,5,2,68,66
64,37,7,43,6,26,49
64,7,8,43,3,27,44
64,61,18,9,5,39,47
64,8,9,34,10,44,42
64,8,7,55,10,40,40
64,8,9,12,5,66,74
64,5,5,5,5,41,82
64,6,5,7,6,18,66
64,8,6,2,5,11,43
65,12,14,30,14,32,49
65,19,19,14,18,67,68
65,12,19,16,18,27,40
65,13,17,19,17,61,68
65,12,12,3,9,80,74
65,14,12,12,8,81,62
65,12,9,9,10,80,82
65,12,13,10,12,88,56
65,12,11,12,15,70,61
65,14,15,33,12,75,54
65,12,12,15,15,68,94
65,12,12,16,20,79,72
65,16,27,18,14,60,61
65,14,16,10,14,87,75
65,9,17,12,16,74,68
65,17,13,8,9,86,84
65,8,15,17,14,97,73
65,26,23,18,11,92,57
65,19,26,34,38,18,34
65,72,23,56,57,32,23
65,8,9,24,10,87,68
65,10,12,10,16,82,74
65,11,17,12,19,93,93
65,12,17,12,15,83,68
65,19,21,17,52,19,55
65,20,21,21,49,16,31
65,20,13,16,17,80,78
65,12,15,13,16,88,83
65,16,13,17,14,23,57
65,11,12,15,13,28,57
65,15,10,17,11,82,70
65,12,18,16,20,56,71
65,19,17,12,13,89,96
65,14,13,9,53,28,24
65,28,19,38,14,19,36
65,17,18,19,13,16,34
65,14,18,12,14,75,71
65,15,26,13,12,87,58
65,16,21,24,19,71,75
65,23,15,9,21,65,70
65,14,12,16,42,12,29
65,15,16,10,47,14,17
65,18,15,18,28,16,29
65,12,19,12,19,60,82
66,58,68,40,73,30,45
66,12,18,18,19,79,62
66,16,36,12,15,71,43
66,12,13,10,11,82,75
66,12,7,11,18,71,78
66,12,13,6,8,63,65
66,9,11,7,12,36,60
66,8,15,11,13,63,60
66,19,10,12,11,91,70
66,16,26,20,48,55,56
66,8,9,10,18,61,75
66,36,11,15,11,50,67
66,16,10,14,1,79,87
66,19,15,15,13,60,87
66,17,9,12,17,50,40
66,14,32,50,40,53,61
66,9,3,10,9,90,61
66,12,1,7,15,54,61
66,5,17,35,21,18,60
66,1,1,15,1,79,75
66,6,1,14,1,76,90
66,12,17,71,50,61,45
66,14,20,74,19,68,44
66,23,18,16,17,89,58
66,7,12,3,18,18,92
66,10,15,16,19,69,79
66,15,41,18,18,54,94
66,13,17,50,22,80,59
66,20,75,73,33,16,17
66,31,62,59,30,20,24
66,13,11,15,12,64,84
66,17,11,3,15,77,63
66,8,11,11,7,81,74
66,7,8,9,13,84,68
66,12,9,5,12,91,67
66,50,11,39,62,23,38
66,8,32,54,16,67,50
66,24,22,19,16,79,70
66,45,47,19,33,37,77
66,16,17,26,51,74,41
66,52,50,61,11,59,43
66,13,40,56,50,34,29
66,18,46,48,50,28,17
66,17,48,52,18,22,65
66,17,23,39,50,16,65
66,26,42,20,29,50,52
66,22,9,26,19,71,73
66,10,14,16,12,63,63
66,22,19,5,10,64,60
67,1,21,15,9,34,52
67,1,10,1,1,80,51
67,14,22,38,1,51,51
67,1,11,1,1,54,67
67,1,20,14,59,10,19
67,1,20,19,27,33,21
67,1,31,15,27,72,38
67,19,36,18,13,40,50
67,1,24,21,10,50,23
67,1,41,34,34,31,20
67,1,24,22,17,37,50
67,1,20,17,16,49,28
67,8,33,14,13,50,37
67,1,29,10,9,71,66
67,1,14,14,10,70,59
67,15,50,31,20,56,29
67,11,30,16,9,61,34
67,19,41,35,21,51,21
67,1,26,12,11,51,29
67,48,55,51,21,24,12
67,12,39,23,17,41,29
67,1,25,15,10,18,15
67,1,33,27,42,34,32
67,1,14,14,1,77,50
67,1,20,11,21,37,59
67,1,19,8,1,59,81
67,1,15,1,1,60,50
67,1,10,10,1,41,47
67,1,24,1,1,41,21
67,1,21,1,1,51,28
67,1,32,22,1,42,23
67,22,34,41,11,21,17
67,37,58,64,23,51,21
67,1,21,17,1,30,40
67,1,21,9,10,41,61
67,1,30,19,13,34,40
67,1,23,18,14,61,51
67,1,25,12,1,50,32
67,1,13,14,17,60,43
67,1,14,8,1,51,35
67,1,10,6,14,30,20
67,1,22,27,20,68,22
67,9,23,35,9,22,12
67,1,18,14,16,34,24
67,1,24,25,23,33,25
67,1,23,24,10,25,17
67,1,25,27,11,34,27
67,1,29,25,3,29,26
67,1,20,17,1,21,24
67,1,20,24,1,34,21
67,1,21,21,10,40,27
67,13,22,21,1,25,14
67,14,25,21,1,37,22
67,1,29,24,1,34,21
67,1,52,38,1,60,18
67,1,26,20,1,42,20
68,1,1,1,1,48,38
68,1,1,1,5,73,72
68,1,2,1,1,57,63
68,1,1,1,1,65,48
68,1,1,1,1,88,68
68,1,1,1,1,83,68
68,1,1,14,1,63,54
68,1,3,1,1,66,49
68,1,1,21,1,78,31
68,1,1,17,1,75,72
68,1,1,8,2,40,48
68,1,1,14,1,61,24
68,1,1,1,1,73,27
68,1,1,1,2,73,33
68,1,1,1,1,92,43
68,1,1,1,1,82,44
68,1,1,1,1,61,46
68,1,1,1,1,81,65
68,1,1,1,1,70,45
68,1,1,1,51,46,88
68,1,1,1,2,81,68
68,1,1,1,14,29,46
68,2,1,1,1,70,30
68,13,2,5,1,66,44
68,1,1,1,1,79,60
68,1,1,1,1,83,67
68,1,1,1,1,86,64
68,1,1,1,1,71,24
68,1,1,1,1,93,64
68,1,1,1,1,71,36
68,1,1,1,1,69,67
68,1,1,1,1,62,49
68,24,1,1,1,75,71
68,1,1,1,1,49,29
68,58,1,1,1,77,39
68,1,1,1,1,50,58
68,95,1,8,1,83,66
68,1,1,1,1,83,57
68,5,1,1,1,96,19
68,1,1,2,1,82,67
68,1,1,3,1,75,89
68,1,1,1,1,68,32
68,1,1,1,1,78,68
68,1,1,1,1,86,85
68,1,1,1,1,98,47
68,1,1,1,1,100,59
68,43,1,1,1,17,10
68,1,1,1,1,73,62
68,1,1,1,1,69,70
68,1,1,16,1,77,59
69,9,11,15,13,86,74
69,11,17,21,26,26,36
69,12,20,20,19,83,65
69,10,16,14,16,90,75
69,12,11,14,14,70,76
69,20,1,19,20,83,81
69,1,3,7,1,61,84
69,1,1,1,8,58,60
69,5,2,26,17,34,50
69,15,6,12,12,57,66
69,1,1,15,24,64,67
69,12,1,2,21,59,75
69,1,1,5,1,70,61
69,19,1,16,12,78,76
69,10,4,18,6,52,78
69,11,4,18,1,61,68
69,1,1,15,33,68,68
69,4,14,12,13,84,81
69,6,12,9,27,83,78
69,11,13,9,17,75,82
69,1,5,10,14,68,80
69,11,7,10,10,82,11
69,8,7,5,11,89,82
69,8,10,6,12,68,82
69,12,6,9,24,82,77
69,17,5,11,12,68,77
69,12,17,9,8,57,81
69,82,12,12,9,44,24
69,12,5,11,15,80,82
69,13,12,8,12,50,74
69,4,3,6,12,51,75
69,9,7,11,7,8,78
69,9,5,8,61,85,89
69,2,6,5,6,68,79
69,9,6,12,7,82,86
69,13,3,9,13,75,83
69,3,8,7,7,51,90
69,8,7,10,13,89,88
69,10,6,6,13,84,81
69,11,7,3,5,94,82
69,3,6,8,10,50,71
69,9,6,12,9,87,86
69,2,4,12,16,63,75
69,1,3,4,6,9,85
69,12,15,10,8,86,89
69,6,1,1,8,86,85
69,6,4,5,9,43,81
69,4,5,2,5,82,84
69,6,6,8,12,89,82
69,5,3,2,13,82,80
69,6,3,4,5,79,82
69,1,5,5,4,73,74
69,11,11,28,22,40,70
69,10,12,10,8,76,86
69,8,7,6,10,82,87
69,9,11,1,9,93,93
70,13,10,10,12,84,81
70,19,16,12,15,74,82
70,14,8,9,12,88,91
70,10,8,12,1,100,92
70,14,13,10,11,79,82
70,20,11,10,14,82,83
70,12,13,17,17,75,90
70,15,5,12,14,75,100
70,1,5,1,11,70,100
70,10,10,12,12,78,94
70,4,11,13,13,68,93
70,13,10,12,13,93,94
70,16,1,1,10,91,91
70,12,12,14,12,91,89
70,15,12,11,16,82,94
70,11,14,10,13,55,76
70,12,12,10,9,65,79
70,12,9,11,13,82,82
70,9,14,5,8,34,64
70,13,11,9,10,77,86
70,11,14,14,13,89,93
70,8,12,13,10,25,75
70,14,12,18,15,67,68
70,12,12,9,10,89,90
70,14,13,13,12,61,89
70,12,9,12,16,92,87
70,16,10,15,12,81,86
70,12,17,19,16,88,85
70,13,12,11,15,48,67
70,48,16,18,18,43,59
70,33,12,15,8,40,61
70,13,8,12,12,74,94
70,16,15,12,13,89,86
70,13,13,14,12,58,88
70,12,14,10,13,75,68
70,13,11,12,11,62,86
70,12,2,16,13,78,85
70,13,12,14,14,59,84
70,8,14,13,11,70,81
70,8,14,14,19,87,91
70,12,14,13,10,59,89
70,13,12,10,15,59,89
70,9,13,12,8,100,93
70,12,12,14,12,61,88
70,12,10,12,10,93,97
70,12,11,10,13,90,92
70,12,15,13,12,88,89
70,12,20,13,18,78,87
70,10,12,12,14,89,83
70,10,12,12,10,88,91
70,9,12,5,17,89,86
70,9,8,16,13,86,87
70,12,12,12,12,62,93
70,8,9,12,12,86,93
70,11,16,13,12,87,89
70,1,11,10,15,71,87
71,47,85,63,30,17,22
71,9,33,52,33,72,46
71,22,67,27,24,43,56
71,19,28,41,16,75,67
71,2,30,26,12,70,35
71,5,34,21,23,52,50
71,24,32,40,28,40,28
71,15,31,45,17,54,35
71,29,61,77,21,29,21
71,32,48,40,25,58,32
71,24,26,19,15,62,54
71,42,33,19,31,44,26
71,5,9,11,11,92,39
71,13,10,14,11,73,78
71,42,23,13,18,15,45
71,8,10,9,24,89,45
71,13,11,15,12,47,54
71,38,9,12,12,18,17
71,64,88,71,28,19,1
71,57,89,65,29,68,26
71,50,89,50,42,50,33
71,26,60,50,11,54,36
71,44,59,63,1,50,50
71,12,75,57,11,78,47
71,16,48,54,48,43,67
71,27,59,45,6,72,45
71,12,18,20,19,66,19
71,2,80,79,26,26,13
71,30,79,70,19,36,14
71,81,100,62,8,7,5
71,75,92,60,21,19,1
71,40,100,80,8,15,9
71,61,100,95,33,36,2
71,60,100,99,19,29,1
71,1,59,89,3,89,26
71,54,89,85,13,83,10
71,13,66,52,6,79,32
71,16,75,66,17,65,49
71,32,79,68,35,42,18
71,36,71,62,13,42,17
71,13,57,45,9,45,40
71,17,86,47,13,24,22
71,10,10,11,13,78,61
71,12,8,12,9,84,79
71,17,66,50,15,49,40
71,34,44,59,5,45,26
71,38,47,72,12,45,11
71,25,54,54,13,57,45
71,19,49,23,9,59,15
71,8,43,15,13,55,28
71,17,52,53,10,18,8
71,12,45,36,10,66,42
71,32,43,40,13,42,12
71,15,15,15,5,86,63
71,31,66,56,37,41,15
72,15,33,32,24,53,61
72,9,9,5,7,40,79
72,8,9,3,62,65,100
72,7,10,21,8,74,72
72,7,17,16,15,83,67
72,35,81,61,55,54,28
72,6,5,13,15,57,75
72,7,100,11,1,88,100
72,15,13,3,9,75,69
72,19,20,22,14,83,100
72,8,5,19,14,100,85
72,12,22,36,6,68,63
72,7,15,26,19,14,75
72,9,16,8,9,59,91
72,9,5,26,7,66,80
72,7,9,7,7,67,53
72,41,4,16,3,32,48
72,8,6,6,7,62,97
72,9,8,32,8,59,91
72,25,12,13,9,81,77
72,6,13,12,7,82,89
72,7,5,1,3,36,65
72,22,50,18,11,20,70
72,18,19,6,1,31,73
72,5,4,6,5,29,71
72,1,4,6,6,81,82
72,26,10,10,1,68,54
72,6,9,8,6,56,50
72,25,4,11,14,39,40
72,62,1,25,1,16,4
72,67,46,61,5,76,32
72,3,7,7,26,65,70
72,6,19,14,11,72,69
72,10,13,6,29,83,68
72,6,24,7,12,74,71
72,33,12,35,15,20,35
72,63,39,4,5,27,69
72,41,12,9,23,36,53
72,22,7,4,4,27,49
72,6,2,5,11,26,6
72,8,8,5,28,50,76
72,9,10,9,3,58,68
72,54,3,1,1,31,31
72,8,20,36,19,64,56
72,5,5,65,17,65,53
72,7,1,1,8,35,69
72,8,3,8,12,60,67
72,24,6,55,1,47,63
72,6,1,75,3,65,46
72,1,1,10,1,69,58
72,5,7,7,4,40,41
73,63,20,20,17,36,44
73,15,19,13,21,87,73
73,6,5,5,6,93,93
73,25,20,19,17,83,88
73,21,18,12,15,84,85
73,20,16,14,26,78,62
73,18,19,24,21,83,83
73,6,11,18,19,83,82
73,26,13,16,16,96,80
73,15,14,13,8,82,81
73,13,17,6,14,85,88
73,18,16,16,8,80,83
73,16,7,12,19,95,91
73,15,17,21,16,81,89
73,9,6,10,11,93,96
73,26,25,16,20,66,65
73,15,17,15,14,68,87
73,15,4,8,8,75,82
73,12,9,19,6,82,81
73,13,11,18,12,86,82
73,17,11,19,13,80,83
73,14,13,12,19,75,89
73,1,12,9,12,65,78
73,12,7,15,13,85,69
73,26,8,22,17,80,91
73,17,50,21,17,79,74
73,12,19,19,12,86,82
73,16,9,23,12,71,72
73,19,19,24,12,79,80
73,1,1,5,2,82,83
73,54,5,6,4,77,56
73,7,4,8,5,86,83
73,16,10,15,17,89,83
73,14,16,18,19,75,81
73,15,18,15,22,87,69
73,15,6,19,11,83,77
73,17,12,12,11,79,80
73,22,11,11,22,85,77
73,16,13,14,10,80,66
73,9,15,26,16,77,75
73,50,18,23,14,69,73
73,19,13,6,18,69,77
73,13,17,16,20,91,74
74,1,1,5,1,100,82
74,1,2,1,7,80,80
74,5,5,1,6,95,100
74,1,1,1,8,88,78
74,6,5,4,2,100,97
74,61,3,1,5,50,37
74,6,7,6,7,83,78
74,5,2,1,4,91,90
74,28,25,17,28,89,92
74,2,6,5,5,92,90
74,14,2,5,7,92,75
74,8,1,12,1,97,62
74,9,8,1,1,87,56
74,9,5,5,1,100,78
74,7,12,7,9,90,79
74,1,1,1,1,96,59
74,14,9,10,13,89,93
74,50,15,49,15,32,49
74,11,7,22,19,62,47
74,11,8,5,5,92,73
74,8,2,5,8,84,67
74,8,5,3,6,88,30
74,9,11,1,6,89,68
74,8,9,1,9,93,76
74,5,9,7,1,86,51
74,8,9,3,8,78,74
74,1,10,10,8,83,69
74,10,1,9,8,96,80
74,2,1,1,5,86,61
74,2,1,1,3,73,72
74,6,12,5,9,82,62
74,4,1,5,2,63,69
74,1,21,7,5,80,42
74,2,7,1,3,85,72
74,1,12,3,4,89,75
74,6,2,1,1,83,78
74,36,19,1,3,82,26
74,8,11,1,9,90,61
74,1,12,1,5,82,69
74,5,3,7,1,75,68
74,9,6,6,3,75,76
74,1,7,8,5,82,77
74,6,8,6,2,88,79
74,8,4,7,6,92,82
74,7,12,8,5,85,80
74,1,3,4,6,80,75
74,7,5,5,4,98,85
74,8,9,7,4,83,77
74,4,1,1,1,89,100
74,4,1,1,8,78,82
74,3,8,1,3,89,82
74,1,5,1,1,99,89
75,40,15,1,2,22,49
75,22,20,28,3,92,64
75,1,1,1,4,100,94
75,2,5,5,2,100,89
75,1,1,2,4,100,83
75,7,2,1,1,30,59
75,27,3,3,1,41,82
75,1,3,1,1,88,87
75,1,13,1,3,80,71
75,1,1,1,1,77,69
75,1,2,3,1,16,59
75,1,1,1,2,91,83
75,2,1,1,1,23,49
75,1,2,1,1,100,74
75,1,1,3,1,95,69
75,1,1,1,1,82,80
75,3,22,76,2,75,37
75,1,1,41,3,55,37
75,1,36,22,1,61,45
75,1,1,1,1,84,59
75,2,3,3,1,82,58
75,42,1,33,1,61,36
75,5,16,1,1,21,82
75,17,1,3,1,41,63
75,25,33,31,4,13,42
75,6,1,1,1,78,58
75,1,1,1,1,70,42
75,2,1,1,1,56,39
75,6,1,4,1,100,42
75,1,1,3,4,100,25
75,1,1,1,1,33,26
75,1,1,1,1,17,86
75,1,1,1,18,10,74
75,1,2,1,1,26,87
75,1,1,3,3,35,26
75,1,1,1,1,18,73
75,1,1,1,3,59,61
75,6,10,1,1,61,60
75,45,1,1,1,67,56
75,1,1,1,2,61,55
75,13,1,12,1,14,27
75,1,1,1,1,75,60
75,4,3,1,1,17,57
75,2,4,1,1,57,58
75,1,1,1,1,64,75
75,1,1,4,3,60,77
75,1,7,1,1,13,31
75,1,1,1,17,12,29
75,1,1,1,1,65,86
75,1,1,1,1,31,41
76,63,26,55,21,85,64
76,17,19,26,19,79,64
76,8,12,18,24,100,87
76,16,18,15,15,86,80
76,16,4,9,12,96,82
76,16,16,11,19,79,96
76,28,1,34,1,80,83
76,48,22,20,28,89,60
76,37,11,19,26,59,59
76,23,12,19,26,79,81
76,23,23,20,28,89,82
76,35,22,50,22,59,54
76,25,40,38,27,73,59
76,22,22,42,8,59,55
76,33,25,29,50,82,77
76,21,12,31,25,83,61
76,9,19,11,22,41,72
76,17,61,51,1,39,42
76,19,11,25,20,96,36
76,9,2,18,15,69,59
76,5,31,7,12,5,42
76,9,4,15,9,62,73
76,49,15,42,26,58,49
76,61,63,65,37,43,38
76,1,25,11,3,44,27
76,41,61,54,19,37,37
76,46,40,40,6,42,31
76,5,50,63,6,68,40
76,21,3,13,18,62,68
76,24,1,1,8,42,61
76,16,16,4,18,70,71
76,26,40,27,15,61,45
76,42,50,10,19,26,40
76,73,24,22,40,17,28
76,61,64,23,1,34,29
76,65,50,29,4,49,20
76,34,25,18,20,69,46
76,12,22,17,14,65,45
76,56,10,13,3,70,73
76,8,30,53,2,75,59
76,20,16,10,14,69,64
76,15,14,2,26,83,20
76,19,16,7,15,76,65
76,40,12,7,4,67,34
76,28,16,32,6,66,47
76,35,14,12,1,70,72
76,19,11,19,3,69,48
76,26,29,24,12,65,53
76,17,27,19,12,76,56
76,22,3,13,19,72,73
76,3,12,10,12,74,69
76,1,10,10,12,61,64
76,14,1,2,4,73,65
76,12,11,6,14,66,46
76,5,17,7,12,7,36
76,10,24,13,14,41,19
76,8,8,5,11,65,39
76,6,4,9,1,50,48
77,82,68,89,59,26,19
77,79,68,85,81,20,21
77,66,80,74,62,28,23
77,50,54,83,64,23,21
77,14,25,25,51,35,18
77,9,41,74,58,21,60
77,25,41,57,61,36,34
77,27,48,74,57,20,28
77,47,36,66,29,30,16
77,26,58,68,47,31,17
77,22,13,1,14,76,68
77,8,15,11,21,46,67
77,17,11,11,14,49,65
77,4,8,19,20,58,52
77,10,4,13,10,88,75
77,8,5,19,8,54,60
77,6,3,30,9,36,32
77,7,33,61,13,37,8
77,5,9,18,9,59,47
77,7,7,16,4,50,43
77,5,9,14,8,60,54
77,11,7,7,3,62,26
77,8,4,8,5,52,76
77,3,6,6,9,68,68
77,8,8,9,9,80,80
77,5,6,9,7,54,56
77,7,12,12,55,45,55
77,7,9,31,6,48,42
77,8,6,7,5,72,54
77,6,10,9,9,66,49
77,9,8,9,6,69,55
77,9,7,7,4,46,66
77,9,10,34,6,19,43
77,9,30,26,6,49,56
77,7,16,26,7,65,70
77,7,16,33,7,43,71
77,17,35,66,13,46,18
77,22,45,50,49,27,27
77,12,57,58,46,16,10
77,15,12,10,3,62,55
77,3,25,59,42,59,63
77,6,7,30,59,22,61
77,8,13,38,60,47,58
77,7,28,32,72,21,42
77,12,30,17,60,12,32
77,12,29,36,54,16,25
77,33,41,39,41,77,66
78,1,1,7,6,47,78
78,7,13,6,9,94,78
78,8,7,8,7,92,90
78,2,68,8,5,33,40
78,12,26,53,28,32,26
78,5,71,94,13,42,22
78,6,40,58,3,51,28
78,7,76,31,79,1,9
78,17,50,49,68,43,13
78,3,43,16,9,29,12
78,5,6,27,7,95,75
78,10,8,5,10,94,81
78,5,6,7,9,89,89
78,26,50,8,9,56,55
78,6,10,9,8,82,54
78,9,9,12,9,64,75
78,11,9,7,8,90,77
78,5,9,2,6,88,83
78,7,6,11,7,44,46
78,12,10,9,4,75,87
78,10,89,92,65,13,7
78,5,75,87,73,20,12
78,13,98,79,72,17,8
78,11,92,64,20,8,12
78,3,74,82,29,8,10
78,10,17,86,33,12,17
78,7,7,10,8,62,53
78,9,47,52,13,22,15
78,6,42,38,24,12,14
78,10,14,6,13,59,56
78,28,34,32,19,4,18
78,46,69,8,10,12,7
78,5,36,39,42,6,7
78,4,47,61,59,30,24
78,5,57,77,61,9,9
78,14,38,26,17,29,7
78,10,35,7,1,22,22
78,15,33,39,18,45,24
78,20,23,17,10,20,12
78,64,38,66,6,19,8
78,15,59,54,8,28,12
78,6,7,3,1,90,49
78,12,9,11,4,37,74
78,15,11,11,20,77,80
78,5,41,53,7,10,8
78,13,47,41,9,11,10
78,19,35,20,29,55,43
78,68,38,43,10,11,7
78,9,6,9,99,11,11
78,22,60,63,24,9,9
78,7,45,49,25,5,9
78,54,40,51,23,18,26
78,20,57,99,23,12,10
78,9,9,16,12,34,59
78,12,25,14,15,51,52
78,14,47,51,72,14,21
78,5,63,71,30,22,47
78,54,72,69,66,8,12
78,31,86,41,5,7,7
78,38,39,59,15,7,9
78,27,9,5,12,21,15
78,5,79,71,11,47,2
79,1,8,1,1,80,79
79,1,7,1,2,77,63
79,1,1,6,1,78,100
79,7,1,1,1,55,65
79,1,1,1,1,73,66
79,1,5,7,3,82,89
79,1,1,11,1,73,71
79,3,1,1,1,45,61
79,1,2,1,1,61,61
79,1,1,1,2,66,81
79,1,1,5,1,51,26
79,1,1,1,1,63,63
79,9,6,1,1,71,75
79,1,20,9,17,27,45
79,1,1,1,1,68,64
79,3,17,1,1,70,66
79,1,1,1,1,53,27
79,9,1,17,1,19,24
79,1,1,1,1,19,54
79,3,1,10,6,68,61
79,1,10,1,13,68,85
79,1,1,1,1,64,66
79,1,1,1,1,43,58
79,7,32,1,1,75,85
79,1,22,1,1,88,57
79,4,1,1,1,69,89
79,1,1,1,1,96,75
79,1,7,1,1,80,71
79,16,24,1,1,81,63
79,9,4,24,1,77,82
79,1,8,1,1,61,68
79,1,12,1,2,58,47
79,13,6,15,5,75,70
79,1,11,1,3,33,88
79,1,25,18,16,68,74
79,1,12,6,5,72,50
79,17,1,4,1,100,87
79,1,1,12,17,50,74
79,14,20,17,2,89,68
79,7,1,1,1,94,100
